name,age,department,city,college,id,timestamp
Student_623,24,Chemical Engineering,Pune,IIT Kolkata,623,2023-01-01 10:22:00
Student_624,20,Chemical Engineering,Kolkata,IIT Bangalore,624,2023-01-01 10:23:00
Student_625,19,Chemical Engineering,Delhi,IIT Bangalore,625,2023-01-01 10:24:00
Student_626,25,Mechanical Engineering,Delhi,IIT Kolkata,626,2023-01-01 10:25:00
Student_627,22,Mechanical Engineering,Delhi,IIT Chennai,627,2023-01-01 10:26:00
Student_628,19,Computer Science,Mumbai,IIT Lucknow,628,2023-01-01 10:27:00
Student_629,18,Electrical Engineering,Delhi,IIT Kolkata,629,2023-01-01 10:28:00
Student_630,24,Civil Engineering,Mumbai,IIT Chennai,630,2023-01-01 10:29:00
Student_631,20,Computer Science,Kolkata,IIT Lucknow,631,2023-01-01 10:30:00
Student_632,21,Computer Science,Hyderabad,IIT Kolkata,632,2023-01-01 10:31:00
Student_633,18,Computer Science,Lucknow,IIT Kolkata,633,2023-01-01 10:32:00
Student_634,20,Chemical Engineering,Ahmedabad,IIT Kolkata,634,2023-01-01 10:33:00
Student_635,24,Chemical Engineering,Mumbai,IIT Pune,635,2023-01-01 10:34:00
Student_636,20,Chemical Engineering,Bangalore,IIT Hyderabad,636,2023-01-01 10:35:00
Student_637,20,Computer Science,Lucknow,IIT Pune,637,2023-01-01 10:36:00
Student_638,22,Mechanical Engineering,Ahmedabad,IIT Hyderabad,638,2023-01-01 10:37:00
Student_639,24,Biotechnology,Mumbai,IIT Bombay,639,2023-01-01 10:38:00
Student_640,19,Computer Science,Ahmedabad,IIT Bangalore,640,2023-01-01 10:39:00
Student_641,20,Chemical Engineering,Bangalore,IIT Delhi,641,2023-01-01 10:40:00
Student_642,23,Computer Science,Chennai,IIT Bangalore,642,2023-01-01 10:41:00
Student_643,23,Chemical Engineering,Delhi,IIT Delhi,643,2023-01-01 10:42:00
Student_644,23,Electrical Engineering,Ahmedabad,IIT Pune,644,2023-01-01 10:43:00
Student_645,23,Biotechnology,Pune,IIT Pune,645,2023-01-01 10:44:00
Student_646,19,Computer Science,Chennai,IIT Pune,646,2023-01-01 10:45:00
Student_647,24,Civil Engineering,Jaipur,IIT Pune,647,2023-01-01 10:46:00
Student_648,24,Chemical Engineering,Delhi,IIT Hyderabad,648,2023-01-01 10:47:00
Student_649,20,Biotechnology,Kolkata,IIT Jaipur,649,2023-01-01 10:48:00
Student_650,23,Electrical Engineering,Delhi,IIT Bangalore,650,2023-01-01 10:49:00
Student_651,20,Computer Science,Kolkata,IIT Lucknow,651,2023-01-01 10:50:00
Student_652,19,Biotechnology,Delhi,IIT Jaipur,652,2023-01-01 10:51:00
Student_653,22,Chemical Engineering,Ahmedabad,IIT Chennai,653,2023-01-01 10:52:00
Student_654,25,Civil Engineering,Lucknow,IIT Chennai,654,2023-01-01 10:53:00
Student_655,25,Chemical Engineering,Chennai,IIT Hyderabad,655,2023-01-01 10:54:00
Student_656,18,Biotechnology,Kolkata,IIT Chennai,656,2023-01-01 10:55:00
Student_657,23,Chemical Engineering,Mumbai,IIT Hyderabad,657,2023-01-01 10:56:00
Student_658,19,Civil Engineering,Delhi,IIT Chennai,658,2023-01-01 10:57:00
Student_659,24,Chemical Engineering,Hyderabad,IIT Jaipur,659,2023-01-01 10:58:00
Student_660,18,Chemical Engineering,Jaipur,IIT Delhi,660,2023-01-01 10:59:00
Student_661,18,Chemical Engineering,Chennai,IIT Bombay,661,2023-01-01 11:00:00
Student_662,23,Electrical Engineering,Chennai,IIT Ahmedabad,662,2023-01-01 11:01:00
Student_663,25,Civil Engineering,Kolkata,IIT Bombay,663,2023-01-01 11:02:00
Student_664,21,Biotechnology,Pune,IIT Chennai,664,2023-01-01 11:03:00
Student_665,20,Computer Science,Pune,IIT Jaipur,665,2023-01-01 11:04:00
Student_666,20,Civil Engineering,Ahmedabad,IIT Lucknow,666,2023-01-01 11:05:00
Student_667,25,Electrical Engineering,Mumbai,IIT Pune,667,2023-01-01 11:06:00
Student_668,20,Chemical Engineering,Pune,IIT Chennai,668,2023-01-01 11:07:00
Student_669,23,Civil Engineering,Lucknow,IIT Bangalore,669,2023-01-01 11:08:00
Student_670,24,Civil Engineering,Hyderabad,IIT Chennai,670,2023-01-01 11:09:00
Student_671,24,Mechanical Engineering,Hyderabad,IIT Hyderabad,671,2023-01-01 11:10:00
Student_672,22,Electrical Engineering,Jaipur,IIT Lucknow,672,2023-01-01 11:11:00
Student_673,23,Civil Engineering,Hyderabad,IIT Lucknow,673,2023-01-01 11:12:00
Student_674,23,Chemical Engineering,Bangalore,IIT Chennai,674,2023-01-01 11:13:00
Student_675,21,Electrical Engineering,Ahmedabad,IIT Jaipur,675,2023-01-01 11:14:00
Student_676,20,Chemical Engineering,Lucknow,IIT Delhi,676,2023-01-01 11:15:00
Student_677,25,Civil Engineering,Hyderabad,IIT Bangalore,677,2023-01-01 11:16:00
Student_678,23,Chemical Engineering,Hyderabad,IIT Delhi,678,2023-01-01 11:17:00
Student_679,25,Electrical Engineering,Ahmedabad,IIT Kolkata,679,2023-01-01 11:18:00
Student_680,22,Chemical Engineering,Hyderabad,IIT Chennai,680,2023-01-01 11:19:00
Student_681,24,Mechanical Engineering,Mumbai,IIT Bombay,681,2023-01-01 11:20:00
Student_682,21,Electrical Engineering,Lucknow,IIT Bangalore,682,2023-01-01 11:21:00
Student_683,25,Computer Science,Ahmedabad,IIT Jaipur,683,2023-01-01 11:22:00
Student_684,22,Biotechnology,Pune,IIT Kolkata,684,2023-01-01 11:23:00
Student_685,23,Biotechnology,Kolkata,IIT Bombay,685,2023-01-01 11:24:00
Student_686,19,Computer Science,Chennai,IIT Bangalore,686,2023-01-01 11:25:00
Student_687,22,Chemical Engineering,Jaipur,IIT Pune,687,2023-01-01 11:26:00
Student_688,22,Chemical Engineering,Kolkata,IIT Pune,688,2023-01-01 11:27:00
Student_689,23,Electrical Engineering,Delhi,IIT Delhi,689,2023-01-01 11:28:00
Student_690,19,Chemical Engineering,Mumbai,IIT Lucknow,690,2023-01-01 11:29:00
Student_691,23,Biotechnology,Lucknow,IIT Delhi,691,2023-01-01 11:30:00
Student_692,21,Computer Science,Mumbai,IIT Delhi,692,2023-01-01 11:31:00
Student_693,22,Computer Science,Lucknow,IIT Kolkata,693,2023-01-01 11:32:00
Student_694,20,Chemical Engineering,Lucknow,IIT Jaipur,694,2023-01-01 11:33:00
Student_695,21,Mechanical Engineering,Ahmedabad,IIT Bangalore,695,2023-01-01 11:34:00
Student_696,20,Chemical Engineering,Hyderabad,IIT Bangalore,696,2023-01-01 11:35:00
Student_697,20,Electrical Engineering,Ahmedabad,IIT Pune,697,2023-01-01 11:36:00
Student_698,22,Electrical Engineering,Lucknow,IIT Ahmedabad,698,2023-01-01 11:37:00
Student_699,21,Computer Science,Bangalore,IIT Kolkata,699,2023-01-01 11:38:00
Student_700,20,Electrical Engineering,Lucknow,IIT Bombay,700,2023-01-01 11:39:00
Student_701,23,Chemical Engineering,Pune,IIT Bangalore,701,2023-01-01 11:40:00
Student_702,22,Computer Science,Lucknow,IIT Ahmedabad,702,2023-01-01 11:41:00
Student_703,21,Computer Science,Bangalore,IIT Hyderabad,703,2023-01-01 11:42:00
Student_704,18,Civil Engineering,Bangalore,IIT Bangalore,704,2023-01-01 11:43:00
Student_705,25,Chemical Engineering,Mumbai,IIT Jaipur,705,2023-01-01 11:44:00
Student_706,23,Electrical Engineering,Bangalore,IIT Pune,706,2023-01-01 11:45:00
Student_707,23,Biotechnology,Pune,IIT Hyderabad,707,2023-01-01 11:46:00
Student_708,22,Biotechnology,Hyderabad,IIT Delhi,708,2023-01-01 11:47:00
Student_709,23,Civil Engineering,Ahmedabad,IIT Chennai,709,2023-01-01 11:48:00
Student_710,22,Electrical Engineering,Ahmedabad,IIT Jaipur,710,2023-01-01 11:49:00
Student_711,24,Computer Science,Bangalore,IIT Kolkata,711,2023-01-01 11:50:00
Student_712,19,Chemical Engineering,Delhi,IIT Jaipur,712,2023-01-01 11:51:00
Student_713,20,Biotechnology,Pune,IIT Bangalore,713,2023-01-01 11:52:00
Student_714,24,Mechanical Engineering,Jaipur,IIT Hyderabad,714,2023-01-01 11:53:00
Student_715,20,Biotechnology,Delhi,IIT Ahmedabad,715,2023-01-01 11:54:00
Student_716,25,Mechanical Engineering,Kolkata,IIT Jaipur,716,2023-01-01 11:55:00
Student_717,18,Mechanical Engineering,Kolkata,IIT Kolkata,717,2023-01-01 11:56:00
Student_718,20,Biotechnology,Jaipur,IIT Lucknow,718,2023-01-01 11:57:00
Student_719,20,Biotechnology,Mumbai,IIT Ahmedabad,719,2023-01-01 11:58:00
Student_720,25,Chemical Engineering,Lucknow,IIT Kolkata,720,2023-01-01 11:59:00
Student_721,21,Civil Engineering,Hyderabad,IIT Kolkata,721,2023-01-01 12:00:00
Student_722,19,Computer Science,Jaipur,IIT Kolkata,722,2023-01-01 12:01:00
Student_723,19,Chemical Engineering,Pune,IIT Bangalore,723,2023-01-01 12:02:00
Student_724,18,Electrical Engineering,Hyderabad,IIT Hyderabad,724,2023-01-01 12:03:00
Student_725,19,Chemical Engineering,Kolkata,IIT Kolkata,725,2023-01-01 12:04:00
Student_726,19,Chemical Engineering,Hyderabad,IIT Jaipur,726,2023-01-01 12:05:00
Student_727,21,Electrical Engineering,Pune,IIT Delhi,727,2023-01-01 12:06:00
Student_728,21,Computer Science,Jaipur,IIT Bangalore,728,2023-01-01 12:07:00
Student_729,21,Chemical Engineering,Lucknow,IIT Jaipur,729,2023-01-01 12:08:00
Student_730,24,Chemical Engineering,Kolkata,IIT Ahmedabad,730,2023-01-01 12:09:00
Student_731,25,Biotechnology,Lucknow,IIT Bombay,731,2023-01-01 12:10:00
Student_732,23,Mechanical Engineering,Hyderabad,IIT Bombay,732,2023-01-01 12:11:00
Student_733,21,Civil Engineering,Hyderabad,IIT Jaipur,733,2023-01-01 12:12:00
Student_734,21,Computer Science,Bangalore,IIT Hyderabad,734,2023-01-01 12:13:00
Student_735,25,Civil Engineering,Delhi,IIT Lucknow,735,2023-01-01 12:14:00
Student_736,22,Biotechnology,Ahmedabad,IIT Kolkata,736,2023-01-01 12:15:00
Student_737,23,Biotechnology,Ahmedabad,IIT Delhi,737,2023-01-01 12:16:00
Student_738,19,Civil Engineering,Chennai,IIT Lucknow,738,2023-01-01 12:17:00
Student_739,19,Electrical Engineering,Bangalore,IIT Kolkata,739,2023-01-01 12:18:00
Student_740,21,Computer Science,Pune,IIT Ahmedabad,740,2023-01-01 12:19:00
Student_741,20,Chemical Engineering,Chennai,IIT Bangalore,741,2023-01-01 12:20:00
Student_742,19,Chemical Engineering,Chennai,IIT Chennai,742,2023-01-01 12:21:00
Student_743,19,Mechanical Engineering,Hyderabad,IIT Hyderabad,743,2023-01-01 12:22:00
Student_744,22,Chemical Engineering,Kolkata,IIT Kolkata,744,2023-01-01 12:23:00
Student_745,24,Computer Science,Bangalore,IIT Pune,745,2023-01-01 12:24:00
Student_746,19,Mechanical Engineering,Bangalore,IIT Jaipur,746,2023-01-01 12:25:00
Student_747,21,Chemical Engineering,Pune,IIT Chennai,747,2023-01-01 12:26:00
Student_748,20,Chemical Engineering,Bangalore,IIT Lucknow,748,2023-01-01 12:27:00
Student_749,24,Mechanical Engineering,Hyderabad,IIT Delhi,749,2023-01-01 12:28:00
Student_750,20,Electrical Engineering,Pune,IIT Jaipur,750,2023-01-01 12:29:00
Student_751,24,Electrical Engineering,Mumbai,IIT Ahmedabad,751,2023-01-01 12:30:00
Student_752,25,Chemical Engineering,Delhi,IIT Chennai,752,2023-01-01 12:31:00
Student_753,19,Computer Science,Pune,IIT Hyderabad,753,2023-01-01 12:32:00
Student_754,18,Computer Science,Lucknow,IIT Delhi,754,2023-01-01 12:33:00
Student_755,25,Mechanical Engineering,Lucknow,IIT Ahmedabad,755,2023-01-01 12:34:00
Student_756,24,Electrical Engineering,Hyderabad,IIT Delhi,756,2023-01-01 12:35:00
Student_757,20,Civil Engineering,Hyderabad,IIT Bombay,757,2023-01-01 12:36:00
Student_758,21,Electrical Engineering,Lucknow,IIT Bangalore,758,2023-01-01 12:37:00
Student_759,20,Chemical Engineering,Lucknow,IIT Bangalore,759,2023-01-01 12:38:00
Student_760,19,Computer Science,Ahmedabad,IIT Delhi,760,2023-01-01 12:39:00
Student_761,22,Chemical Engineering,Pune,IIT Lucknow,761,2023-01-01 12:40:00
Student_762,22,Chemical Engineering,Kolkata,IIT Bombay,762,2023-01-01 12:41:00
Student_763,19,Electrical Engineering,Pune,IIT Bombay,763,2023-01-01 12:42:00
Student_764,23,Mechanical Engineering,Ahmedabad,IIT Kolkata,764,2023-01-01 12:43:00
Student_765,24,Computer Science,Ahmedabad,IIT Hyderabad,765,2023-01-01 12:44:00
Student_766,21,Computer Science,Lucknow,IIT Bangalore,766,2023-01-01 12:45:00
Student_767,21,Chemical Engineering,Hyderabad,IIT Pune,767,2023-01-01 12:46:00
Student_768,23,Computer Science,Ahmedabad,IIT Kolkata,768,2023-01-01 12:47:00
Student_769,20,Biotechnology,Chennai,IIT Lucknow,769,2023-01-01 12:48:00
Student_770,24,Electrical Engineering,Ahmedabad,IIT Delhi,770,2023-01-01 12:49:00
Student_771,25,Biotechnology,Ahmedabad,IIT Hyderabad,771,2023-01-01 12:50:00
Student_772,22,Mechanical Engineering,Delhi,IIT Chennai,772,2023-01-01 12:51:00
Student_773,20,Civil Engineering,Mumbai,IIT Kolkata,773,2023-01-01 12:52:00
Student_774,25,Computer Science,Ahmedabad,IIT Jaipur,774,2023-01-01 12:53:00
Student_775,24,Civil Engineering,Lucknow,IIT Lucknow,775,2023-01-01 12:54:00
Student_776,21,Electrical Engineering,Mumbai,IIT Ahmedabad,776,2023-01-01 12:55:00
Student_777,19,Civil Engineering,Ahmedabad,IIT Hyderabad,777,2023-01-01 12:56:00
Student_778,25,Civil Engineering,Ahmedabad,IIT Jaipur,778,2023-01-01 12:57:00
Student_779,24,Electrical Engineering,Lucknow,IIT Pune,779,2023-01-01 12:58:00
Student_780,22,Electrical Engineering,Mumbai,IIT Hyderabad,780,2023-01-01 12:59:00
Student_781,23,Mechanical Engineering,Delhi,IIT Bombay,781,2023-01-01 13:00:00
Student_782,24,Mechanical Engineering,Chennai,IIT Lucknow,782,2023-01-01 13:01:00
Student_783,21,Mechanical Engineering,Kolkata,IIT Bangalore,783,2023-01-01 13:02:00
Student_784,19,Electrical Engineering,Chennai,IIT Pune,784,2023-01-01 13:03:00
Student_785,25,Electrical Engineering,Chennai,IIT Kolkata,785,2023-01-01 13:04:00
Student_786,24,Civil Engineering,Chennai,IIT Lucknow,786,2023-01-01 13:05:00
Student_787,19,Computer Science,Jaipur,IIT Pune,787,2023-01-01 13:06:00
Student_788,20,Computer Science,Mumbai,IIT Jaipur,788,2023-01-01 13:07:00
Student_789,24,Biotechnology,Pune,IIT Hyderabad,789,2023-01-01 13:08:00
Student_790,24,Biotechnology,Delhi,IIT Kolkata,790,2023-01-01 13:09:00
Student_791,18,Biotechnology,Ahmedabad,IIT Lucknow,791,2023-01-01 13:10:00
Student_792,20,Mechanical Engineering,Ahmedabad,IIT Jaipur,792,2023-01-01 13:11:00
Student_793,19,Chemical Engineering,Chennai,IIT Bombay,793,2023-01-01 13:12:00
Student_794,20,Computer Science,Delhi,IIT Chennai,794,2023-01-01 13:13:00
Student_795,23,Civil Engineering,Hyderabad,IIT Hyderabad,795,2023-01-01 13:14:00
Student_796,23,Biotechnology,Lucknow,IIT Pune,796,2023-01-01 13:15:00
Student_797,22,Chemical Engineering,Bangalore,IIT Pune,797,2023-01-01 13:16:00
Student_798,24,Computer Science,Delhi,IIT Bombay,798,2023-01-01 13:17:00
Student_799,19,Mechanical Engineering,Hyderabad,IIT Ahmedabad,799,2023-01-01 13:18:00
Student_800,19,Chemical Engineering,Ahmedabad,IIT Delhi,800,2023-01-01 13:19:00
Student_801,19,Chemical Engineering,Lucknow,IIT Ahmedabad,801,2023-01-01 13:20:00
Student_802,18,Electrical Engineering,Delhi,IIT Bangalore,802,2023-01-01 13:21:00
Student_803,25,Electrical Engineering,Bangalore,IIT Pune,803,2023-01-01 13:22:00
Student_804,22,Biotechnology,Bangalore,IIT Pune,804,2023-01-01 13:23:00
Student_805,18,Chemical Engineering,Kolkata,IIT Bombay,805,2023-01-01 13:24:00
Student_806,19,Computer Science,Ahmedabad,IIT Delhi,806,2023-01-01 13:25:00
Student_807,24,Electrical Engineering,Ahmedabad,IIT Kolkata,807,2023-01-01 13:26:00
Student_808,21,Civil Engineering,Lucknow,IIT Jaipur,808,2023-01-01 13:27:00
Student_809,23,Electrical Engineering,Kolkata,IIT Bombay,809,2023-01-01 13:28:00
Student_810,24,Chemical Engineering,Hyderabad,IIT Ahmedabad,810,2023-01-01 13:29:00
Student_811,23,Chemical Engineering,Chennai,IIT Pune,811,2023-01-01 13:30:00
Student_812,25,Biotechnology,Ahmedabad,IIT Chennai,812,2023-01-01 13:31:00
Student_813,22,Electrical Engineering,Bangalore,IIT Hyderabad,813,2023-01-01 13:32:00
Student_814,25,Mechanical Engineering,Mumbai,IIT Chennai,814,2023-01-01 13:33:00
Student_815,25,Chemical Engineering,Ahmedabad,IIT Hyderabad,815,2023-01-01 13:34:00
Student_816,18,Computer Science,Pune,IIT Jaipur,816,2023-01-01 13:35:00
Student_817,20,Electrical Engineering,Kolkata,IIT Lucknow,817,2023-01-01 13:36:00
Student_818,23,Chemical Engineering,Bangalore,IIT Bombay,818,2023-01-01 13:37:00
Student_819,25,Civil Engineering,Pune,IIT Pune,819,2023-01-01 13:38:00
Student_820,23,Computer Science,Hyderabad,IIT Lucknow,820,2023-01-01 13:39:00
Student_821,21,Computer Science,Pune,IIT Bangalore,821,2023-01-01 13:40:00
Student_822,19,Biotechnology,Jaipur,IIT Jaipur,822,2023-01-01 13:41:00
Student_823,24,Chemical Engineering,Ahmedabad,IIT Hyderabad,823,2023-01-01 13:42:00
Student_824,19,Civil Engineering,Mumbai,IIT Jaipur,824,2023-01-01 13:43:00
Student_825,25,Biotechnology,Chennai,IIT Bombay,825,2023-01-01 13:44:00
Student_826,21,Chemical Engineering,Ahmedabad,IIT Kolkata,826,2023-01-01 13:45:00
Student_827,25,Biotechnology,Jaipur,IIT Ahmedabad,827,2023-01-01 13:46:00
Student_828,19,Computer Science,Delhi,IIT Chennai,828,2023-01-01 13:47:00
Student_829,24,Biotechnology,Kolkata,IIT Kolkata,829,2023-01-01 13:48:00
Student_830,21,Mechanical Engineering,Pune,IIT Kolkata,830,2023-01-01 13:49:00
Student_831,18,Biotechnology,Kolkata,IIT Ahmedabad,831,2023-01-01 13:50:00
Student_832,25,Electrical Engineering,Kolkata,IIT Kolkata,832,2023-01-01 13:51:00
Student_833,24,Biotechnology,Lucknow,IIT Lucknow,833,2023-01-01 13:52:00
Student_834,22,Civil Engineering,Jaipur,IIT Chennai,834,2023-01-01 13:53:00
Student_835,22,Civil Engineering,Lucknow,IIT Bangalore,835,2023-01-01 13:54:00
Student_836,23,Computer Science,Kolkata,IIT Pune,836,2023-01-01 13:55:00
Student_837,25,Mechanical Engineering,Delhi,IIT Hyderabad,837,2023-01-01 13:56:00
Student_838,23,Electrical Engineering,Kolkata,IIT Bombay,838,2023-01-01 13:57:00
Student_839,23,Electrical Engineering,Bangalore,IIT Pune,839,2023-01-01 13:58:00
Student_840,19,Computer Science,Bangalore,IIT Lucknow,840,2023-01-01 13:59:00
Student_841,18,Electrical Engineering,Bangalore,IIT Bombay,841,2023-01-01 14:00:00
Student_842,24,Biotechnology,Kolkata,IIT Bangalore,842,2023-01-01 14:01:00
Student_843,22,Civil Engineering,Pune,IIT Ahmedabad,843,2023-01-01 14:02:00
Student_844,18,Electrical Engineering,Pune,IIT Bangalore,844,2023-01-01 14:03:00
Student_845,19,Biotechnology,Delhi,IIT Pune,845,2023-01-01 14:04:00
Student_846,22,Biotechnology,Ahmedabad,IIT Ahmedabad,846,2023-01-01 14:05:00
Student_847,24,Computer Science,Lucknow,IIT Ahmedabad,847,2023-01-01 14:06:00
Student_848,23,Civil Engineering,Delhi,IIT Bombay,848,2023-01-01 14:07:00
Student_849,22,Electrical Engineering,Pune,IIT Ahmedabad,849,2023-01-01 14:08:00
Student_850,21,Civil Engineering,Delhi,IIT Kolkata,850,2023-01-01 14:09:00
Student_851,18,Computer Science,Delhi,IIT Chennai,851,2023-01-01 14:10:00
Student_852,18,Mechanical Engineering,Ahmedabad,IIT Bombay,852,2023-01-01 14:11:00
Student_853,18,Computer Science,Lucknow,IIT Bombay,853,2023-01-01 14:12:00
Student_854,20,Chemical Engineering,Bangalore,IIT Pune,854,2023-01-01 14:13:00
Student_855,19,Chemical Engineering,Bangalore,IIT Bombay,855,2023-01-01 14:14:00
Student_856,20,Computer Science,Delhi,IIT Delhi,856,2023-01-01 14:15:00
Student_857,19,Electrical Engineering,Delhi,IIT Pune,857,2023-01-01 14:16:00
Student_858,24,Computer Science,Delhi,IIT Pune,858,2023-01-01 14:17:00
Student_859,25,Chemical Engineering,Bangalore,IIT Jaipur,859,2023-01-01 14:18:00
Student_860,19,Electrical Engineering,Chennai,IIT Kolkata,860,2023-01-01 14:19:00
Student_861,20,Computer Science,Jaipur,IIT Bombay,861,2023-01-01 14:20:00
Student_862,21,Computer Science,Kolkata,IIT Chennai,862,2023-01-01 14:21:00
Student_863,23,Chemical Engineering,Lucknow,IIT Jaipur,863,2023-01-01 14:22:00
Student_864,24,Mechanical Engineering,Hyderabad,IIT Lucknow,864,2023-01-01 14:23:00
Student_865,19,Electrical Engineering,Lucknow,IIT Kolkata,865,2023-01-01 14:24:00
Student_866,23,Biotechnology,Ahmedabad,IIT Chennai,866,2023-01-01 14:25:00
Student_867,23,Computer Science,Mumbai,IIT Bombay,867,2023-01-01 14:26:00
Student_868,20,Mechanical Engineering,Hyderabad,IIT Bangalore,868,2023-01-01 14:27:00
Student_869,20,Computer Science,Pune,IIT Pune,869,2023-01-01 14:28:00
Student_870,20,Mechanical Engineering,Ahmedabad,IIT Bangalore,870,2023-01-01 14:29:00
Student_871,18,Electrical Engineering,Chennai,IIT Chennai,871,2023-01-01 14:30:00
Student_872,21,Biotechnology,Delhi,IIT Jaipur,872,2023-01-01 14:31:00
Student_873,25,Electrical Engineering,Ahmedabad,IIT Chennai,873,2023-01-01 14:32:00
Student_874,21,Biotechnology,Delhi,IIT Lucknow,874,2023-01-01 14:33:00
Student_875,21,Mechanical Engineering,Kolkata,IIT Delhi,875,2023-01-01 14:34:00
Student_876,22,Civil Engineering,Jaipur,IIT Chennai,876,2023-01-01 14:35:00
Student_877,18,Biotechnology,Chennai,IIT Hyderabad,877,2023-01-01 14:36:00
Student_878,24,Computer Science,Kolkata,IIT Jaipur,878,2023-01-01 14:37:00
Student_879,22,Electrical Engineering,Ahmedabad,IIT Bombay,879,2023-01-01 14:38:00
Student_880,22,Biotechnology,Delhi,IIT Chennai,880,2023-01-01 14:39:00
Student_881,24,Computer Science,Ahmedabad,IIT Hyderabad,881,2023-01-01 14:40:00
Student_882,20,Mechanical Engineering,Chennai,IIT Jaipur,882,2023-01-01 14:41:00
Student_883,19,Electrical Engineering,Pune,IIT Hyderabad,883,2023-01-01 14:42:00
Student_884,19,Civil Engineering,Ahmedabad,IIT Bombay,884,2023-01-01 14:43:00
Student_885,22,Computer Science,Mumbai,IIT Lucknow,885,2023-01-01 14:44:00
Student_886,20,Mechanical Engineering,Bangalore,IIT Kolkata,886,2023-01-01 14:45:00
Student_887,21,Chemical Engineering,Jaipur,IIT Hyderabad,887,2023-01-01 14:46:00
Student_888,18,Biotechnology,Jaipur,IIT Hyderabad,888,2023-01-01 14:47:00
Student_889,25,Chemical Engineering,Pune,IIT Lucknow,889,2023-01-01 14:48:00
Student_890,23,Mechanical Engineering,Chennai,IIT Delhi,890,2023-01-01 14:49:00
Student_891,18,Civil Engineering,Chennai,IIT Bangalore,891,2023-01-01 14:50:00
Student_892,25,Electrical Engineering,Kolkata,IIT Lucknow,892,2023-01-01 14:51:00
Student_893,18,Biotechnology,Hyderabad,IIT Lucknow,893,2023-01-01 14:52:00
Student_894,25,Civil Engineering,Kolkata,IIT Bangalore,894,2023-01-01 14:53:00
Student_895,20,Biotechnology,Kolkata,IIT Kolkata,895,2023-01-01 14:54:00
Student_896,25,Biotechnology,Hyderabad,IIT Ahmedabad,896,2023-01-01 14:55:00
Student_897,19,Biotechnology,Bangalore,IIT Lucknow,897,2023-01-01 14:56:00
Student_898,18,Mechanical Engineering,Bangalore,IIT Delhi,898,2023-01-01 14:57:00
Student_899,20,Mechanical Engineering,Bangalore,IIT Kolkata,899,2023-01-01 14:58:00
Student_900,22,Chemical Engineering,Kolkata,IIT Chennai,900,2023-01-01 14:59:00
Student_901,24,Civil Engineering,Pune,IIT Delhi,901,2023-01-01 15:00:00
Student_902,22,Chemical Engineering,Chennai,IIT Ahmedabad,902,2023-01-01 15:01:00
Student_903,22,Biotechnology,Ahmedabad,IIT Kolkata,903,2023-01-01 15:02:00
Student_904,18,Civil Engineering,Jaipur,IIT Jaipur,904,2023-01-01 15:03:00
Student_905,21,Civil Engineering,Ahmedabad,IIT Kolkata,905,2023-01-01 15:04:00
Student_906,18,Computer Science,Kolkata,IIT Jaipur,906,2023-01-01 15:05:00
Student_907,19,Mechanical Engineering,Mumbai,IIT Bombay,907,2023-01-01 15:06:00
Student_908,25,Biotechnology,Kolkata,IIT Jaipur,908,2023-01-01 15:07:00
Student_909,23,Chemical Engineering,Pune,IIT Jaipur,909,2023-01-01 15:08:00
Student_910,25,Chemical Engineering,Pune,IIT Lucknow,910,2023-01-01 15:09:00
Student_911,20,Chemical Engineering,Mumbai,IIT Lucknow,911,2023-01-01 15:10:00
Student_912,23,Electrical Engineering,Ahmedabad,IIT Kolkata,912,2023-01-01 15:11:00
Student_913,19,Electrical Engineering,Delhi,IIT Bangalore,913,2023-01-01 15:12:00
Student_914,25,Biotechnology,Bangalore,IIT Pune,914,2023-01-01 15:13:00
Student_915,23,Civil Engineering,Bangalore,IIT Pune,915,2023-01-01 15:14:00
Student_916,22,Civil Engineering,Chennai,IIT Jaipur,916,2023-01-01 15:15:00
Student_917,21,Computer Science,Chennai,IIT Jaipur,917,2023-01-01 15:16:00
Student_918,22,Civil Engineering,Jaipur,IIT Lucknow,918,2023-01-01 15:17:00
Student_919,19,Mechanical Engineering,Bangalore,IIT Jaipur,919,2023-01-01 15:18:00
Student_920,20,Electrical Engineering,Delhi,IIT Chennai,920,2023-01-01 15:19:00
Student_921,21,Computer Science,Mumbai,IIT Pune,921,2023-01-01 15:20:00
Student_922,25,Computer Science,Lucknow,IIT Jaipur,922,2023-01-01 15:21:00
Student_923,18,Electrical Engineering,Pune,IIT Lucknow,923,2023-01-01 15:22:00
Student_924,20,Chemical Engineering,Ahmedabad,IIT Delhi,924,2023-01-01 15:23:00
Student_925,22,Mechanical Engineering,Bangalore,IIT Pune,925,2023-01-01 15:24:00
Student_926,23,Computer Science,Chennai,IIT Delhi,926,2023-01-01 15:25:00
Student_927,19,Chemical Engineering,Delhi,IIT Ahmedabad,927,2023-01-01 15:26:00
Student_928,22,Chemical Engineering,Chennai,IIT Bangalore,928,2023-01-01 15:27:00
Student_929,18,Biotechnology,Pune,IIT Kolkata,929,2023-01-01 15:28:00
Student_930,24,Biotechnology,Hyderabad,IIT Delhi,930,2023-01-01 15:29:00
Student_931,24,Mechanical Engineering,Pune,IIT Kolkata,931,2023-01-01 15:30:00
Student_932,25,Civil Engineering,Bangalore,IIT Kolkata,932,2023-01-01 15:31:00
Student_933,21,Civil Engineering,Hyderabad,IIT Ahmedabad,933,2023-01-01 15:32:00
Student_934,19,Electrical Engineering,Pune,IIT Chennai,934,2023-01-01 15:33:00
